Restaurant name,Link in manta,Manta verified,Street address,City,State,Postal code,Phone number,Website,Description
La Traviata Restaurant,https://www.manta.com/c/mm45pdp/la-traviata-restaurant,False,301 North Cedar Avenue,Long Beach,CA,90802,(562) 432-8022,https://www.manta.com/urlverify?redirect=http%3A%2F%2Flatraviata301.com&s=2cae8b133e392f18f50599f913b068db&cb=4633023&emid=mm45pdp,"La Traviata where the cultural essence of downtown Long Beach and exquisite, affordable dining meet."
India's Tandoori Halal Restaurant,https://www.manta.com/c/mh1c22w/india-s-tandoori-halal-restaurant,False,12866 Hawthorne Blvd,Hawthorne,CA,90250,(424) 456-4370,https://www.manta.com/urlverify?redirect=http%3A%2F%2Ftandoori90250.com&s=f3dbe21ccbdfbe30684b30a1091149f0&cb=4643629&emid=mh1c22w,
Marathon Ethiopian Restaurant,https://www.manta.com/c/mh1lk13/marathon-ethiopian-restaurant,False,1043 S Fairfax Ave,Los Angeles,CA,90019,(323) 938-4243,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.marathonethiopiansrestaurant.com%2F&s=4e9d18a49cf81c49223229f2048c5fd3&cb=4643630&emid=mh1lk13,
Jefty's Soul Food Restaurant,https://www.manta.com/c/mhpmzry/jefty-s-soul-food-restaurant,False,12823 Avalon Boulevard,Los Angeles,CA,90061,(310) 630-0430,,
A MI Hacienda Restaurant,https://www.manta.com/c/mmncc7w/a-mi-hacienda-restaurant,False,9613 Whittier Boulevard,Pico Rivera,CA,90660,(562) 699-2500,,
Hollywood & Vine Restaurant,https://www.manta.com/c/mm3g84n/hollywood-vine-restaurant,False,6263 Hollywood Boulevard,Los Angeles,CA,90028,(323) 461-2345,,
El Picosito Restaurant,https://www.manta.com/c/mm36tvj/el-picosito-restaurant,False,5140 Long Beach Boulevard,Long Beach,CA,90805,(562) 984-7246,https://www.manta.com/urlverify?redirect=http%3A%2F%2FPicositorestaurants.com&s=66be63aabfe31754582fc38d6fd953c4&cb=4643631&emid=mm36tvj,
Patina Restaurant Group,https://www.manta.com/c/mmgkx30/patina-restaurant-group,False,135 North Grand Avenue,Los Angeles,CA,90012,(213) 972-0713,https://www.manta.com/urlverify?redirect=http%3A%2F%2FPatinagroup.com&s=1798606a84c587b16eb7d6281dabacce&cb=4643632&emid=mmgkx30,
Brentwood Restaurant Group LLC,https://www.manta.com/c/mb0xm4b/brentwood-restaurant-group-llc,False,4522 North Lakewood Boulevard 203,Long Beach,CA,90808,(562) 231-6625,,
Red Corner Asia Restaurant,https://www.manta.com/c/mm8q8rq/red-corner-asia-restaurant,False,5267 Hollywood Boulevard,Los Angeles,CA,90027,(323) 466-6722,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.redcornerasia.com&s=7048cd3b95bbeec7f8733aa45c1beb54&cb=4643634&emid=mm8q8rq,
Mignon European Restaurant,https://www.manta.com/c/mmnxp64/mignon-european-restaurant,False,1253 Vine Street # 1,Los Angeles,CA,90038,(323) 469-9522,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.sabinaseuropean.com&s=98b34bea80bb5d8b6ed00099b3f142aa&cb=4643634&emid=mmnxp64,
Lemonade Restaurant Group LLC,https://www.manta.com/c/mhhln07/lemonade-restaurant-group-llc,False,311 Arizona Avenue,Santa Monica,CA,90401,(310) 319-0090,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.lemonadela.com&s=b0a1e1e50330225dff00580637a23e1e&cb=4643635&emid=mhhln07,
Mely's Pupuseria & Restaurant Inc,https://www.manta.com/c/mhbd1rb/mely-s-pupuseria-restaurant-inc,False,8443 Village Lane,Rosemead,CA,91770,(626) 533-6761,,
El Rincon Chilango Restaurant,https://www.manta.com/c/mh0bn77/el-rincon-chilango-restaurant,False,4807 Florence Avenue,Bell,CA,90201,(323) 560-1180,,
The Sosa Restaurant Group,https://www.manta.com/c/mhz9nbr/the-sosa-restaurant-group,False,2056 Hillhurst Avenue,Los Angeles,CA,90027,(323) 662-1214,,
"Mothers Restaurant Group, LLC",https://www.manta.com/c/mhzrmqc/mothers-restaurant-group-llc,False,204 Orange Avenue,Long Beach,CA,90802,(562) 536-5327,,
Octopus Japanese Restaurant,https://www.manta.com/c/mkk1cb8/octopus-japanese-restaurant,False,3930 Broadway Place,Los Angeles,CA,90037,(213) 402-1500,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.octopusrestaurant.com&s=25498a0c1678840100e24d18594a4040&cb=4643636&emid=mkk1cb8,
Full House Seafood Restaurant,https://www.manta.com/c/mbgq3rm/full-house-seafood-restaurant,False,963 North Hill Street,Los Angeles,CA,90012,(213) 617-8382,https://www.manta.com/urlverify?redirect=http%3A%2F%2FFullhouse.com&s=a87b9a53ca16ca47a22935b83bfd10b7&cb=4643637&emid=mbgq3rm,
Banana Leaf Restaurant/Bakery,https://www.manta.com/c/mbdh0lk/banana-leaf-restaurant-bakery,False,21950 Avalon Boulevard I,Carson,CA,90745,(310) 835-3381,,
Eddy's Italian Restaurant,https://www.manta.com/c/mbnh811/eddy-s-italian-restaurant,False,4002 Lincoln Boulevard,Marina Del Rey,CA,90292,(310) 305-4090,,
LA Paz Restaurant,https://www.manta.com/c/mbsj80n/la-paz-restaurant,False,6807 Hazeltine Avenue,Van Nuys,CA,91405,(818) 785-6774,,
Middle East Connection Restaurant,https://www.manta.com/c/mmb5bg8/middle-east-connection-restaurant,False,260 East Magnolia Boulevard,Burbank,CA,91502,(818) 843-8339,https://www.manta.com/urlverify?redirect=http%3A%2F%2FGitanarestaurant.com&s=5840d2b42148699d3be7455f1df9d0d1&cb=4643638&emid=mmb5bg8,
Yoshinoya Beef Bowl Restaurant,https://www.manta.com/c/mmj7qsx/yoshinoya-beef-bowl-restaurant,False,977 West Jefferson Boulevard,Los Angeles,CA,90007,(213) 748-2490,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.yoshinoyaamerica.com&s=45dd8a2493b7b1439c13540cd2931482&cb=4643638&emid=mmj7qsx,
Thai Classic Restaurant,https://www.manta.com/c/mmc1n07/thai-classic-restaurant,False,1011 South Baldwin Avenue,Arcadia,CA,91007,(626) 294-9914,https://www.manta.com/urlverify?redirect=http%3A%2F%2FThaiclassicarcadia.com&s=2a1d7390c40b1c674b03add5ec3c1906&cb=4643639&emid=mmc1n07,
Yang Pyung Seoul Restaurant,https://www.manta.com/c/mm389sm/yang-pyung-seoul-restaurant,False,361 South Western Avenue,Los Angeles,CA,90020,(213) 252-2233,,
Flor De Izote Restaurant,https://www.manta.com/c/mm4jhnz/flor-de-izote-restaurant,False,8232 Santa Fe Avenue,Huntington Park,CA,90255,(323) 581-1806,,
Restaurant Y Taqueria Playa,https://www.manta.com/c/mmpkqkg/restaurant-y-taqueria-playa,False,3070 Firestone Boulevard,South Gate,CA,90280,(323) 569-4085,,
South Bay Jinmi Restaurant,https://www.manta.com/c/mr5jy0l/south-bay-jinmi-restaurant,False,16324 South Western Avenue,Gardena,CA,90247,(310) 323-8339,,
Los Tres Amigos Restaurant,https://www.manta.com/c/mmpb6nk/los-tres-amigos-restaurant,False,4869 Santa Monica Boulevard,Los Angeles,CA,90029,(323) 662-9202,,
Weiland Brewery Restaurant LLC,https://www.manta.com/c/mb416kg/weiland-brewery-restaurant-llc,False,110 South Central Avenue,Los Angeles,CA,90012,(213) 321-7847,,
Hwang Hae Doh Restaurant,https://www.manta.com/c/mmb6lbd/hwang-hae-doh-restaurant,False,1100 South San Pedro Street N04,Los Angeles,CA,90015,(213) 749-1100,,
J Olivares Restaurant Inc,https://www.manta.com/c/mhbw6gz/j-olivares-restaurant-inc,False,14103 Lambert Road,Whittier,CA,90605,(562) 453-8200,,
Restaurant Talent And Staffing LLC,https://www.manta.com/c/mhbpwf1/restaurant-talent-and-staffing-llc,False,2630 Armstrong Avenue,Los Angeles,CA,90039,(323) 304-8661,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thelinerta.com&s=7d4e325ebcdeb2bb803ffd034c87ed4d&cb=4643641&emid=mhbpwf1,
Rice Bowl Restaurant,https://www.manta.com/c/mhpzybw/rice-bowl-restaurant,False,1902 North Edison Boulevard,Burbank,CA,91505,(818) 559-3223,,
"Octopus Restaurant Group, LLC",https://www.manta.com/c/mhqmz09/octopus-restaurant-group-llc,False,3930 Broadway Place,Los Angeles,CA,90037,(323) 846-8387,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.octopusrestaurantgroup.com&s=fa5d7cb9d6c8c0dcef0f5f50ab7712b4&cb=4643642&emid=mhqmz09,
Hermosa Restaurant Group Ii LLC,https://www.manta.com/c/mhqd2vx/hermosa-restaurant-group-ii-llc,False,117 Pier Avenue,Hermosa Beach,CA,90254,(310) 318-5555,,
Red Door Hotpot Restaurant Inc,https://www.manta.com/c/mtc6cvb/red-door-hotpot-restaurant-inc,False,1228 South Golden West Avenue,Arcadia,CA,91007,(626) 446-6933,,
Mi Patria Restaurant,https://www.manta.com/c/mr4m8yc/mi-patria-restaurant,False,9425 Telegraph Road # 108,Pico Rivera,CA,90660,(562) 949-3460,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.restaurantemipatria.com&s=814b5370f0d72c128bb3492f0e91879d&cb=4653991&emid=mr4m8yc,
The Original Rosewood Restaurant,https://www.manta.com/c/mhx5jrh/the-original-rosewood-restaurant,False,10640 Rosecrans Avenue,Norwalk,CA,90650,(562) 868-1553,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.carrows.com&s=3e66e7f16d8a94a9c4c74be47b78c59c&cb=4653992&emid=mhx5jrh,
Las Maravillas Restaurant Pupuseria,https://www.manta.com/c/mhh5mdj/las-maravillas-restaurant-pupuseria,False,7908 Eastern Avenue,Bell Gardens,CA,90201,(562) 776-0020,,
Gugu's Tacos Restaurant,https://www.manta.com/c/mhkr4k1/gugu-s-tacos-restaurant,False,15317 Vanowen Street,Van Nuys,CA,91406,(818) 781-7428,,
Chong's Restaurant,https://www.manta.com/c/mmglq95/chong-s-restaurant,False,18415 Avalon Boulevard,Carson,CA,90746,(310) 327-4866,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.chongscuisine.com&s=66bf818093054b0a8f4cafe824603dff&cb=4653994&emid=mmglq95,
Mother Earth Restaurant,https://www.manta.com/c/mmg6dsl/mother-earth-restaurant,False,10528 Ayres Avenue,Los Angeles,CA,90064,(310) 838-8484,,
Via Mar Restaurant,https://www.manta.com/c/mm82vvx/via-mar-restaurant,False,4105 Maine Avenue,Baldwin Park,CA,91706,(626) 939-9019,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.via-mar.com&s=5d48ff30cc884751c42851114a667cb9&cb=4653995&emid=mm82vvx,
El Texanito Restaurant,https://www.manta.com/c/mb4q3dx/el-texanito-restaurant,False,3800 East 52nd Street,Maywood,CA,90270,(323) 588-6056,,
Shabazz Seafood Restaurant,https://www.manta.com/c/mmyfbt5/shabazz-seafood-restaurant,False,2618 West Martin Luther King Jr Boulevard,Los Angeles,CA,90008,(323) 295-5469,,
Queens Wharf Restaurant,https://www.manta.com/c/mmpr8zw/queens-wharf-restaurant,False,555 Pico Avenue,Long Beach,CA,90802,(562) 495-3617,,
MI Granja Restaurant,https://www.manta.com/c/mr46tp3/mi-granja-restaurant,False,3537 Martin Luther King Jr Boulevard,Lynwood,CA,90262,(323) 564-7660,,
Tapatio Grill Restaurant & Bakery,https://www.manta.com/c/mhw33l8/tapatio-grill-restaurant-bakery,False,1712 East Alondra Boulevard,Compton,CA,90221,(310) 632-1060,,
Miceli's Italian Restaurant,https://www.manta.com/c/mbn8cg0/miceli-s-italian-restaurant,False,3653 Cahuenga Boulevard West,Los Angeles,CA,90068,(818) 508-1221,https://www.manta.com/urlverify?redirect=http%3A%2F%2FMicelis1949.com&s=e68239dd6ebf543a20ce134b9b6b9b10&cb=4653998&emid=mbn8cg0,
Alarm Panamerican Restaurant,https://www.manta.com/c/mby77zt/alarm-panamerican-restaurant,False,2650 West Temple Street,Los Angeles,CA,90026,(213) 427-0541,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.panamericannightclub.com&s=3a99c8d196347db46be168d186f1fbcf&cb=4653998&emid=mby77zt,
"Mesko Restaurant Group, LLC",https://www.manta.com/c/mb09y2j/mesko-restaurant-group-llc,False,6300 South Pacific Coast Highway,Redondo Beach,CA,90277,(310) 378-4790,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.meskorestaurantgroup.com&s=6d381253b80807dd378c145eafb71d69&cb=4653999&emid=mb09y2j,
"Casa Rios Restaurant, LLC",https://www.manta.com/c/mt94tyj/casa-rios-restaurant-llc,False,1051 South Prairie Avenue,Inglewood,CA,90301,(310) 674-4486,,
Hiwa Restaurant & Bar,https://www.manta.com/c/mtr10l1/hiwa-restaurant-bar,False,11421 South Street,Cerritos,CA,90703,(562) 809-8881,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.Hiwafusion.com&s=e2be5701302e0c048c5107a0480176c3&cb=4654000&emid=mtr10l1,
Restaurant Solutions California,https://www.manta.com/c/mhkklbm/restaurant-solutions-california,False,4655 Maplewood Avenue # 302,Los Angeles,CA,90004,(213) 300-0237,,
"Mi Ranchito Restaurant, LLC",https://www.manta.com/c/mhbnps7/mi-ranchito-restaurant-llc,False,2112 South La Brea Avenue,Los Angeles,CA,90016,(323) 934-3114,,
Twist Restaurant & Bar,https://www.manta.com/c/mb59h3h/twist-restaurant-bar,False,1755 North Highland Avenue,Los Angeles,CA,90028,(323) 491-1000,,
Brothers Belizean Restaur,https://www.manta.com/c/mb5lbf0/brothers-belizean-restaur,False,11313 Avalon Boulevard,Los Angeles,CA,90061,(323) 242-2231,,
Swiss Chef Restaurant,https://www.manta.com/c/mbd011y/swiss-chef-restaurant,False,13729 Victory Boulevard,Van Nuys,CA,91401,(818) 904-1500,https://www.manta.com/urlverify?redirect=http%3A%2F%2FSwisschefusa.com&s=17a1bae5e00f616a52332e3c15cdc214&cb=4654002&emid=mbd011y,
Norm's Restaurant General Office,https://www.manta.com/c/mb82w4d/norm-s-restaurant-general-office,False,17904 Lakewood Boulevard,Bellflower,CA,90706,(562) 804-4485,https://www.manta.com/urlverify?redirect=http%3A%2F%2FNormsrestaurants.com&s=8b1c39f522ce5de7c278217cbd1ea479&cb=4654002&emid=mb82w4d,
Kabuki Restaurants Corporate,https://www.manta.com/c/mbn98d6/kabuki-restaurants-corporate,False,203 North San Fernando Boulevard,Burbank,CA,91502,(818) 567-0050,,
1810 Argentinian Restaurant,https://www.manta.com/c/mbssrxx/1810-argentinian-restaurant,False,121 West Colorado Boulevard,Pasadena,CA,91105,(626) 795-5658,https://www.manta.com/urlverify?redirect=http%3A%2F%2F1810Restaurant.com&s=100dda0775ad5c16c25bce94ac34b8e3&cb=4654003&emid=mbssrxx,
Los Angeles Chinese Restaurant,https://www.manta.com/c/mkxz2tx/los-angeles-chinese-restaurant,False,1929 South San Pedro Street,Los Angeles,CA,90011,(219) 916-1692,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.jjchinesela.com&s=83b7fca2dfd30dd1ae313e60f821e6f7&cb=4654004&emid=mkxz2tx,
Lady Thai Restaurant,https://www.manta.com/c/mkh9w28/lady-thai-restaurant,False,15534 La Mirada Boulevard,La Mirada,CA,90638,(714) 818-2223,,
Garden Fresh Restaurant Corporation,https://www.manta.com/c/mbdqw0v/garden-fresh-restaurant-corporation,False,4720 Candlewood Street,Lakewood,CA,90712,(562) 220-2523,,
Fru Restaurant Group LLC,https://www.manta.com/c/mhx5dn2/fru-restaurant-group-llc,False,13700 Tahiti Way Apartment 243,Marina Del Rey,CA,90292,(310) 993-3979,,
Trisol Mx Restaurant,https://www.manta.com/c/mhhpv9w/trisol-mx-restaurant,False,1373 North Lake Avenue,Pasadena,CA,91104,(626) 817-9118,,
54 Twenty Restaurant Inc,https://www.manta.com/c/mhbhn3s/54-twenty-restaurant-inc,False,5420 Hollywood Boulevard,Los Angeles,CA,90027,(626) 429-4782,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.54twenty.com&s=a0d09cd80d937a90930df6ed7ede22c9&cb=4654006&emid=mhbhn3s,
Siam Chan Restaurant,https://www.manta.com/c/mbnhhrh/siam-chan-restaurant,False,12470 Venice Boulevard,Los Angeles,CA,90066,(310) 915-7408,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.siamchanrestaurant.com%2F&s=edcb9d400be1779b499055c2e6d8a45b&cb=4654007&emid=mbnhhrh,
Apl Restaurant Company LLC,https://www.manta.com/c/mhqbnpc/apl-restaurant-company-llc,False,1680 Vine Street,Los Angeles,CA,90028,(702) 321-9337,,
Chachaa Thaichinese Restaurant,https://www.manta.com/c/mhqq8qh/chachaa-thaichinese-restaurant,False,10757 Glenoaks Boulevard,Pacoima,CA,91331,(818) 686-0688,,
New Century Lobster Restaurant Inc,https://www.manta.com/c/mhztg2d/new-century-lobster-restaurant-inc,False,8518 Valley Boulevard # 102,Rosemead,CA,91770,(626) 569-9999,,
Mijori Japanese Restaurant,https://www.manta.com/c/mtxb5zt/mijori-japanese-restaurant,False,4163 West 3rd Street,Los Angeles,CA,90020,(213) 382-2103,,
Coco's Bakery Restaurant,https://www.manta.com/c/mtk6myy/coco-s-bakery-restaurant,False,11510 South Street,Cerritos,CA,90703,(562) 924-9487,https://www.manta.com/urlverify?redirect=http%3A%2F%2FCocosbakery.com&s=d1cfb05dbc968674694fc91373dad3f0&cb=4663833&emid=mtk6myy,
Restaurant Cuatro Caminos,https://www.manta.com/c/mhzrgp2/restaurant-cuatro-caminos,False,1614 1/2 West 6th Street,Los Angeles,CA,90017,(213) 413-0150,,
MA Maison Restaurant,https://www.manta.com/c/mh5ws5d/ma-maison-restaurant,False,8555 Beverly Boulevard,Los Angeles,CA,90048,(323) 655-1991,,
Tasty Thai Restaurant,https://www.manta.com/c/mh0kbpj/tasty-thai-restaurant,False,718 North Highland Avenue,Los Angeles,CA,90038,(323) 466-4659,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.tasty-thai.com&s=e411339add2424d0597dbb1014cf3b66&cb=4663834&emid=mh0kbpj,
Tokyo Lobby Restaurant,https://www.manta.com/c/mh53pl4/tokyo-lobby-restaurant,False,927 East Las Tunas Drive,San Gabriel,CA,91776,(626) 287-9972,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.tokyolobbyoc.com%2F&s=9e3a4abeb89979f14d77f82e0e49990b&cb=4663834&emid=mh53pl4,
La Parrilla Restaurant,https://www.manta.com/c/mh0s86w/la-parrilla-restaurant,False,8923 South San Pedro Street,Los Angeles,CA,90003,(323) 305-1832,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.laparrillarestaurants.com&s=57bda5a8c066c24aaa1513f159455504&cb=4663835&emid=mh0s86w,
Chat Thai Restaurant,https://www.manta.com/c/mhs07m9/chat-thai-restaurant,False,11142 Burbank Boulevard,North Hollywood,CA,91601,(818) 505-8188,,
Juanitos Mexican Restaurant,https://www.manta.com/c/mkwqz9v/juanitos-mexican-restaurant,False,5502 Lincoln Avenue,Cypress,CA,90630,(714) 236-5226,,
Yung Ho Restaurant,https://www.manta.com/c/mkwpmql/yung-ho-restaurant,False,1124 West Valley Boulevard,Alhambra,CA,91803,(626) 570-0860,,
Thai Lai Restaurant,https://www.manta.com/c/mh4rk62/thai-lai-restaurant,False,12866 Hawthorne Boulevard,Hawthorne,CA,90250,(310) 973-2800,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thai-rama.com&s=af057e2cba44c1437d183dcfdd18c685&cb=4663837&emid=mh4rk62,
Happy Express Restaurant,https://www.manta.com/c/mh4dk7n/happy-express-restaurant,False,5495 Sepulveda Boulevard,Culver City,CA,90230,(310) 390-3691,,
Mixquenio Mexiguatemala Restaurant,https://www.manta.com/c/mhy9kcs/mixquenio-mexiguatemala-restaurant,False,10929 Burbank Boulevard,North Hollywood,CA,91601,(818) 761-1402,,
Sompun Thai Restaurant,https://www.manta.com/c/mh5k9fp/sompun-thai-restaurant,False,12051 Ventura Place,Studio City,CA,91604,(818) 762-7861,,
Las Fuentes Mexican Restaurant,https://www.manta.com/c/mhpxt93/las-fuentes-mexican-restaurant,False,18415 Vanowen Street,Reseda,CA,91335,(818) 708-3344,https://www.manta.com/urlverify?redirect=http%3A%2F%2FLasfuentes.com&s=aca7d32ddda99b8de198ad52b69b0fd8&cb=4663839&emid=mhpxt93,
Decameron Salvadorian Restaurant,https://www.manta.com/c/mkwvmdd/decameron-salvadorian-restaurant,False,7355 Lankershim Boulevard,North Hollywood,CA,91605,(818) 824-3200,,
Bicos Restaurant Group Inc,https://www.manta.com/c/mh5r79p/bicos-restaurant-group-inc,False,34 West Dayton Street,Pasadena,CA,91105,(626) 449-4244,,
Dumpling King Restaurant,https://www.manta.com/c/mk1x6c3/dumpling-king-restaurant,False,10689 Lower Azusa Road,Temple City,CA,91780,(626) 416-5343,,
Grapeleaves Mediterranean Restaurant,https://www.manta.com/c/mhsgm30/grapeleaves-mediterranean-restaurant,False,11269 Ventura Boulevard,Studio City,CA,91604,(818) 754-0400,,
San Gennaro Restaurant,https://www.manta.com/c/mh5lhz3/san-gennaro-restaurant,False,140 South Barrington Avenue,Los Angeles,CA,90049,(310) 476-9696,,
Little China Restaurant,https://www.manta.com/c/mhscgj5/little-china-restaurant,False,3535 Cahuenga Boulevard West,Los Angeles,CA,90068,(323) 969-8838,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.LittleChinaLA.com&s=084035979f824fff9b024c09bf30c240&cb=4663842&emid=mhscgj5,
Muddy Leek Restaurant,https://www.manta.com/c/mhszqt2/muddy-leek-restaurant,False,8631 Washington Boulevard,Culver City,CA,90232,(310) 838-2281,,
Siam Chan Restaurant,https://www.manta.com/c/mhs8x10/siam-chan-restaurant,False,11550 1/2 Santa Monica Boulevard,Los Angeles,CA,90025,(310) 444-4981,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fsiamchanrestaurant.com%2F&s=74f8f4111046597d5a5087e6a277f688&cb=4663842&emid=mhs8x10,
Amko Restaurant Furniture,https://www.manta.com/c/mkwq7ng/amko-restaurant-furniture,False,740 East 60th Street,Los Angeles,CA,90001,(323) 846-4961,,
Special Thai Restaurant,https://www.manta.com/c/mh4qzbp/special-thai-restaurant,False,1841 Pacific Coast Highway,Lomita,CA,90717,(310) 530-5023,,
Palm Thai Restaurant,https://www.manta.com/c/mmg6g5z/palm-thai-restaurant,False,5900 Hollywood Boulevard # B,Los Angeles,CA,90028,(323) 462-5073,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.palmsthai.com&s=c3ec0643170a1701155b769a322c6eeb&cb=4663843&emid=mmg6g5z,
Octopus Japanese Restaurant,https://www.manta.com/c/mmd1t8m/octopus-japanese-restaurant,False,112 North Maryland Avenue,Glendale,CA,91206,(818) 500-8788,https://www.manta.com/urlverify?redirect=http%3A%2F%2FOctopusrestaurant.com&s=60443c7dfaa48a2cb50c878eb0046119&cb=4663844&emid=mmd1t8m,
